DateRep	isoweek	LINEAGE_model	N_filtered	proz	proz7d	proz14d	proz28d	proz28dadapt	filter	proz_rescaled	region_name
2021-03-17	11	Wildtypes	290	0.174657184353639	0.158646239756071	0.163292973397985	0.174657184353639	0.163292973397985	FALSE	0.174657184353639	Deutschland
2021-03-18	11	Wildtypes	331	0.165064180636926	0.152415508436573	0.153785537901799	0.165064180636926	0.153785537901799	FALSE	0.165064180636926	Deutschland
2021-03-19	11	Wildtypes	271	0.154384899891748	0.148113508203026	0.144122605519944	0.154384899891748	0.144122605519944	FALSE	0.154384899891748	Deutschland
2021-03-20	11	Wildtypes	116	0.146964465654705	0.146756516073061	0.138017799447904	0.146964465654705	0.138017799447904	FALSE	0.146964465654705	Deutschland
2021-03-21	11	Wildtypes	89	0.140645269666311	0.140697554235478	0.131271370429544	0.140645269666311	0.131271370429544	FALSE	0.140645269666311	Deutschland
2021-03-22	12	Wildtypes	353	0.135050610828479	0.131898202768477	0.12710333221623	0.135050610828479	0.12710333221623	FALSE	0.135050610828479	Deutschland
2021-03-23	12	Wildtypes	277	0.128728874407105	0.122492178462739	0.121563549298894	0.128728874407105	0.121563549298894	FALSE	0.128728874407105	Deutschland
2021-03-24	12	Wildtypes	229	0.123194241815055	0.117389359139736	0.115280658784198	0.123194241815055	0.115280658784198	FALSE	0.123194241815055	Deutschland
2021-03-25	12	Wildtypes	205	0.117150316259629	0.110127232422514	0.109414842782759	0.117150316259629	0.109414842782759	FALSE	0.117150316259629	Deutschland
2021-03-26	12	Wildtypes	157	0.111108023857875	0.106093156229434	0.10238876836894	0.111108023857875	0.10238876836894	FALSE	0.111108023857875	Deutschland
2021-03-27	12	Wildtypes	74	0.105024821346101	0.0963705825247268	0.099819715799887	0.105024821346101	0.099819715799887	FALSE	0.105024821346101	Deutschland
2021-03-28	12	Wildtypes	45	0.0985845403156564	0.0898637633329176	0.0949246492688758	0.0985845403156564	0.0949246492688758	FALSE	0.0985845403156564	Deutschland
2021-03-29	13	Wildtypes	344	0.095353384746739	0.0869314827970409	0.0925056327152502	0.095353384746739	0.0925056327152502	FALSE	0.095353384746739	Deutschland
2021-03-30	13	Wildtypes	197	0.0914624820174009	0.08228535827514	0.0872593255051856	0.0914624820174009	0.0872593255051856	FALSE	0.0914624820174009	Deutschland
2021-03-31	13	Wildtypes	146	0.0855101010650199	0.0822500724600377	0.0830955102321256	0.0855101010650199	0.0830955102321256	FALSE	0.0855101010650199	Deutschland
2021-04-01	13	Wildtypes	160	0.0819842804697625	0.0797220661152374	0.0805150946174589	0.0819842804697625	0.0805150946174589	FALSE	0.0819842804697625	Deutschland
2021-04-02	13	Wildtypes	55	0.0764378211983749	0.0789181092010663	0.0780934421958064	0.0764378211983749	0.0780934421958064	FALSE	0.0764378211983749	Deutschland
2021-04-03	13	Wildtypes	88	0.0721313168918705	0.0781480684856444	0.0720318432442992	0.0721313168918705	0.0720318432442992	FALSE	0.0721313168918705	Deutschland
2021-04-04	13	Wildtypes	33	0.0672487186913	0.0763272571313337	0.0658977102017692	0.0672487186913	0.0658977102017692	FALSE	0.0672487186913	Deutschland
2021-04-05	14	Wildtypes	143	0.0643046951934226	0.0740987064378768	0.0636034372772478	0.0643046951934226	0.0636034372772478	FALSE	0.0643046951934226	Deutschland
2021-04-06	14	Wildtypes	153	0.0588750260700103	0.0739015261164729	0.0613614147359077	0.0588750260700103	0.0613614147359077	FALSE	0.0588750260700103	Deutschland
2021-04-07	14	Wildtypes	137	0.0568183379579777	0.0618136140285608	0.0557395433458422	0.0568183379579777	0.0557395433458422	FALSE	0.0568183379579777	Deutschland
2021-04-08	14	Wildtypes	127	0.0536029543078114	0.0520733542883011	0.054553718156766	0.0536029543078114	0.054553718156766	FALSE	0.0536029543078114	Deutschland
2021-04-09	14	Wildtypes	104	0.0504080011128582	0.0482887653534293	0.0504868740278101	0.0504080011128582	0.0504868740278101	FALSE	0.0504080011128582	Deutschland
2021-04-10	14	Wildtypes	0	0.0473772016371046	0.044574760986171	0.044442917983854	0.0473772016371046	0.044442917983854	FALSE	0.0473772016371046	Deutschland
2021-04-11	14	Wildtypes	0	0.0464746372803418	0.0351518295603508	0.0395727881137242	0.0464746372803418	0.0395727881137242	FALSE	0.0464746372803418	Deutschland
2021-04-12	15	Wildtypes	225	0.0444449806567814	0.0350087298756552	0.0361037576715949	0.0444449806567814	0.0361037576715949	FALSE	0.0444449806567814	Deutschland
2021-04-13	15	Wildtypes	176	0.041445954959546	0.0270722219391473	0.030490726634835	0.041445954959546	0.030490726634835	FALSE	0.041445954959546	Deutschland
2021-04-14	15	Wildtypes	0	0.0386350192645133	0.0270722219391473	0.0305411656838297	0.0386350192645133	0.0305411656838297	FALSE	0.0386350192645133	Deutschland
2021-04-15	15	Wildtypes	123	0.0361527057483162	0.0270722219391473	0.0266908139981639	0.0361527057483162	0.0266908139981639	FALSE	0.0361527057483162	Deutschland
2021-04-16	15	Wildtypes	0	0.0341192836838382	0.0239187499897605	0.0227225600299099	0.0341192836838382	0.0227225600299099	FALSE	0.0341192836838382	Deutschland
2021-04-17	15	Wildtypes	0	0.0310973056618602	0.016406692283499	0.0227225600299099	0.0310973056618602	0.0227225600299099	FALSE	0.0310973056618602	Deutschland
2021-04-18	15	Wildtypes	0	0.0286622407267952	0.0259305018073085	0.0270515643589143	0.0286622407267952	0.0270515643589143	FALSE	0.0286622407267952	Deutschland
2021-04-19	16	Wildtypes	167	0.0247671919281961	0.0183728981206726	0.025286524036315	0.0247154533565148	0.025286524036315	FALSE	0.0247671919281961	Deutschland
2021-04-20	16	Wildtypes	0	0.0219964425529015	0.0183728981206726	0.0215304951831843	0.0219089378381349	0.0215304951831843	FALSE	0.0219964425529015	Deutschland
2021-04-21	16	Wildtypes	124	0.0196752634216344	0.0183728981206726	0.0215304951831843	0.0195532049816798	0.0215304951831843	FALSE	0.0196752634216344	Deutschland
2021-04-22	16	Wildtypes	0	0.017738069909052	0.0270309067786813	0.0177516933398663	0.017628029138847	0.0177516933398663	FALSE	0.017738069909052	Deutschland
2021-04-23	16	Wildtypes	0	0.0157731656529015	0.0266542980828695	0.0177516933398663	0.01564390215472	0.0177516933398663	FALSE	0.0157731656529015	Deutschland
2021-04-24	16	Wildtypes	0	0.0158146550951183	0.0266542980828695	0.0177516933398663	0.01564390215472	0.0177516933398663	FALSE	0.0158146550951183	Deutschland
2021-04-25	16	Wildtypes	36	0.0158146550951183	0.01713048855906	0.0177516933398663	0.01564390215472	0.0177516933398663	FALSE	0.0158146550951183	Deutschland
2021-04-26	17	Wildtypes	137	0.0127812630197283	0.01713048855906	0.0133271490414348	0.0126432620181575	0.0133271490414348	FALSE	0.0127812630197283	Deutschland
2021-04-27	17	Wildtypes	0	0.0108827500959035	0.01713048855906	0.0133271490414348	0.0107652475915921	0.0133271490414348	FALSE	0.0108827500959035	Deutschland
2021-04-28	17	Wildtypes	0	0.0109090591378384	0.01713048855906	0.00856524427952999	0.0107652475915921	0.00856524427952999	FALSE	0.0109090591378384	Deutschland
2022-10-01	39	BA.2.75+BQ.1*	0	0.0104631008310564	0	0.00392896432500393	0.0104631008310564	0.00392896432500393	FALSE	0.0104631008310564	Deutschland
2022-10-02	39	BA.2.75+BQ.1*	0	0.0125712357516914	0	0.00392896432500393	0.0125712357516914	0.00392896432500393	FALSE	0.0125712357516914	Deutschland
2022-10-03	40	BA.2.75+BQ.1*	0	0.0144591298739179	0	0.00392896432500393	0.0144591298739179	0.00392896432500393	FALSE	0.0144591298739179	Deutschland
2022-10-04	40	BA.2.75+BQ.1*	0	0.0174494792010893	0	0.00769350915731057	0.0174494792010893	0.00769350915731057	FALSE	0.0174494792010893	Deutschland
2022-10-05	40	BA.2.75+BQ.1*	0	0.0193799811315912	0.00785792865000786	0.00769350915731057	0.0193799811315912	0.00769350915731057	FALSE	0.0193799811315912	Deutschland
2022-10-06	40	BA.2.75+BQ.1*	0	0.02177512696936	0.00785792865000786	0.0117877882322248	0.02177512696936	0.0117877882322248	FALSE	0.02177512696936	Deutschland
2022-10-07	40	BA.2.75+BQ.1*	0	0.0244309838326533	0.00785792865000786	0.0157418698648779	0.0244309838326533	0.0157418698648779	FALSE	0.0244309838326533	Deutschland
2022-10-08	40	BA.2.75+BQ.1*	50	0.0270166334771265	0.0153870183146211	0.0209262016621129	0.0270166334771265	0.0209262016621129	FALSE	0.0270166334771265	Deutschland
2022-10-09	40	BA.2.75+BQ.1*	0	0.0296494173599104	0.0153870183146211	0.0251424715033827	0.0296494173599104	0.0251424715033827	FALSE	0.0296494173599104	Deutschland
2022-10-10	41	BA.2.75+BQ.1*	0	0.0323003746500429	0.0235755764644496	0.0289182597478358	0.0323003746500429	0.0289182597478358	FALSE	0.0323003746500429	Deutschland
2022-10-11	41	BA.2.75+BQ.1*	77	0.0349859606689623	0.0314837397297557	0.0348989584021786	0.0349859606689623	0.0348989584021786	FALSE	0.0349859606689623	Deutschland
2022-10-12	41	BA.2.75+BQ.1*	0	0.0382041710300298	0.0339944746742179	0.0387599622631825	0.0382041710300298	0.0387599622631825	FALSE	0.0382041710300298	Deutschland
2022-10-13	41	BA.2.75+BQ.1*	74	0.041188132238534	0.0424270143567576	0.0435502539387201	0.041188132238534	0.0435502539387201	FALSE	0.041188132238534	Deutschland
2022-10-14	41	BA.2.75+BQ.1*	62	0.044593447853152	0.0499785908456638	0.0488619676653066	0.044593447853152	0.0488619676653066	FALSE	0.044593447853152	Deutschland
2022-10-15	41	BA.2.75+BQ.1*	54	0.0493191993251074	0.0544108984897361	0.050104302629249	0.0493191993251074	0.050104302629249	FALSE	0.0493191993251074	Deutschland
2022-10-16	41	BA.2.75+BQ.1*	34	0.0543910505508048	0.0621329062117439	0.0553698703948168	0.0543910505508048	0.0553698703948168	FALSE	0.0543910505508048	Deutschland
2022-10-17	42	BA.2.75+BQ.1*	97	0.05837094162747	0.0635249314129905	0.0606717849750819	0.05837094162747	0.0606717849750819	FALSE	0.05837094162747	Deutschland
2022-10-18	42	BA.2.75+BQ.1*	88	0.0619475536946481	0.0662401956008575	0.0622784121806139	0.0619475536946481	0.0622784121806139	FALSE	0.0619475536946481	Deutschland
2022-10-19	42	BA.2.75+BQ.1*	50	0.0667125425917614	0.0662141305842801	0.068714832902749	0.0667125425917614	0.068714832902749	FALSE	0.0667125425917614	Deutschland
2022-10-20	42	BA.2.75+BQ.1*	90	0.0709822951855363	0.068312726432876	0.0705884762448433	0.0709822951855363	0.0705884762448433	FALSE	0.0709822951855363	Deutschland
2022-10-21	42	BA.2.75+BQ.1*	76	0.075628055928858	0.0713649791045	0.0734450258414261	0.075628055928858	0.0734450258414261	FALSE	0.075628055928858	Deutschland
2022-10-22	42	BA.2.75+BQ.1*	32	0.0787989612546847	0.0701459258714918	0.0777121969881018	0.0787989612546847	0.0777121969881018	FALSE	0.0787989612546847	Deutschland
2022-10-23	42	BA.2.75+BQ.1*	23	0.083475832002984	0.0752967595937541	0.0836396295982268	0.083475832002984	0.0836396295982268	FALSE	0.083475832002984	Deutschland
2022-10-24	43	BA.2.75+BQ.1*	108	0.0885324405769568	0.0776520210766961	0.0878236235071042	0.0885324405769568	0.0878236235071042	FALSE	0.0885324405769568	Deutschland
2022-10-25	43	BA.2.75+BQ.1*	67	0.0927056844267158	0.0806498560819948	0.0889961489871176	0.0927056844267158	0.0889961489871176	FALSE	0.0927056844267158	Deutschland
2022-10-26	43	BA.2.75+BQ.1*	82	0.0988294690190868	0.0892102633919236	0.0946651229203402	0.0988294690190868	0.0946651229203402	FALSE	0.0988294690190868	Deutschland
2022-10-27	43	BA.2.75+BQ.1*	96	0.102903463502248	0.0989665327635776	0.0984143364323526	0.102903463502248	0.0984143364323526	FALSE	0.102903463502248	Deutschland
2022-10-28	43	BA.2.75+BQ.1*	82	0.107080842678462	0.104282267909708	0.102394144192409	0.107080842678462	0.102394144192409	FALSE	0.107080842678462	Deutschland
2022-10-29	43	BA.2.75+BQ.1*	61	0.112024718719556	0.107846372102743	0.10749361988012	0.112024718719556	0.10749361988012	FALSE	0.112024718719556	Deutschland
2022-10-30	43	BA.2.75+BQ.1*	48	0.117021547800437	0.114033486246926	0.111581793611151	0.117021547800437	0.111581793611151	FALSE	0.117021547800437	Deutschland
2022-10-31	44	BA.2.75+BQ.1*	76	0.122909336995835	0.119176651788009	0.116393096178832	0.122909336995835	0.116393096178832	FALSE	0.122909336995835	Deutschland
2022-11-01	44	BA.2.75+BQ.1*	69	0.128424626766408	0.124138432302824	0.123132956672818	0.128424626766408	0.123132956672818	FALSE	0.128424626766408	Deutschland
2022-11-02	44	BA.2.75+BQ.1*	103	0.136274616958406	0.125776976368317	0.128944105135425	0.136274616958406	0.128944105135425	FALSE	0.136274616958406	Deutschland
2022-11-03	44	BA.2.75+BQ.1*	107	0.141366070980809	0.124197054458725	0.135218450759653	0.141366070980809	0.135218450759653	FALSE	0.141366070980809	Deutschland
